gene_4	SRR8272568.9010813.1	52.083	48	23	0	64	111	149	6	4.55e-06	49.7
gene_5	SRR8272568.5245015.2	61.364	44	17	0	152	195	20	151	3.78e-09	58.2
gene_5	SRR8272568.7106916.1	52.083	48	23	0	176	223	6	149	7.33e-08	54.3
gene_5	SRR8272568.8832232.1	56.098	41	18	0	93	133	1	123	1.40e-06	50.8
gene_5	SRR8272568.91679.1	51.111	45	22	0	92	136	138	4	6.38e-06	48.9
gene_5	SRR8272568.3408027.1	44.898	49	27	0	88	136	1	147	9.08e-06	48.5
gene_5	SRR8272568.2471874.1	53.846	39	18	0	98	136	3	119	9.92e-06	48.5
gene_5	SRR8272568.7069079.2	63.636	33	12	0	101	133	137	39	1.70e-05	47.8
gene_11	SRR8272568.2377175.1	67.347	49	16	0	165	213	148	2	4.65e-11	63.9
gene_11	SRR8272568.12331436.2	68.750	48	15	0	181	228	3	146	1.12e-09	60.1
gene_11	SRR8272568.9814295.2	62.000	50	19	0	181	230	150	1	2.08e-09	59.3
gene_11	SRR8272568.5930271.1	60.417	48	19	0	181	228	3	146	4.44e-08	55.5
gene_11	SRR8272568.12331432.2	64.583	48	17	0	181	228	3	146	2.85e-07	53.1
gene_11	SRR8272568.12749400.2	67.391	46	14	1	158	202	138	1	2.14e-06	50.8
gene_11	SRR8272568.4117249.1	60.465	43	16	1	356	397	149	21	5.23e-06	49.7
gene_11	SRR8272568.9195962.1	60.465	43	16	1	356	397	138	10	5.60e-06	49.7
gene_11	SRR8272568.2826446.2	67.568	37	12	0	62	98	112	2	2.77e-05	47.8
gene_11	SRR8272568.10747522.2	76.667	30	7	0	161	190	92	3	7.24e-05	46.6
gene_19	SRR8272568.1324115.1	65.306	49	17	0	414	462	1	147	3.74e-08	57.0
gene_19	SRR8272568.13289635.1	65.306	49	17	0	414	462	1	147	4.37e-08	56.6
gene_19	SRR8272568.6472804.1	65.306	49	17	0	414	462	1	147	4.37e-08	56.6
gene_19	SRR8272568.1786925.2	65.909	44	15	0	429	472	19	150	4.87e-08	56.6
gene_19	SRR8272568.14053741.1	56.000	50	22	0	397	446	151	2	8.08e-07	53.1
gene_19	SRR8272568.10722690.2	58.000	50	21	0	400	449	151	2	1.01e-06	52.8
gene_19	SRR8272568.9688738.1	58.000	50	21	0	443	492	1	150	1.36e-06	52.4
gene_19	SRR8272568.9608669.1	57.143	49	21	0	405	453	3	149	4.45e-05	48.1
gene_19	SRR8272568.5440668.2	57.143	49	21	0	405	453	3	149	4.45e-05	48.1
gene_19	SRR8272568.1250039.1	59.091	44	18	0	442	485	142	11	9.01e-05	47.4
gene_24	SRR8272568.13958121.2	45.652	46	25	0	91	136	2	139	2.10e-06	50.1
gene_24	SRR8272568.8977836.1	58.537	41	15	1	193	231	28	150	1.83e-05	47.4
gene_24	SRR8272568.9302054.1	52.174	46	20	1	191	234	147	10	2.45e-05	47.0
gene_24	SRR8272568.2264077.2	48.980	49	24	1	95	142	2	148	2.55e-05	47.0
gene_24	SRR8272568.12847087.2	59.524	42	15	2	193	232	131	6	3.42e-05	46.6
gene_24	SRR8272568.10711869.1	42.857	49	28	0	95	143	2	148	4.55e-05	46.2
gene_24	SRR8272568.10546309.2	54.167	48	20	2	193	238	148	5	7.22e-05	45.8
gene_24	SRR8272568.7735753.2	54.167	48	20	2	193	238	148	5	7.22e-05	45.8
gene_24	SRR8272568.1178069.2	52.174	46	22	0	75	120	7	144	9.31e-05	45.4
gene_24	SRR8272568.5465348.2	47.917	48	25	0	84	131	148	5	9.69e-05	45.4
gene_24	SRR8272568.8578941.1	45.652	46	25	0	91	136	10	147	9.88e-05	45.4
gene_34	SRR8272568.10649919.1	83.673	49	8	0	60	108	2	148	1.36e-23	92.0
gene_34	SRR8272568.9725817.2	70.000	50	15	0	53	102	1	150	2.90e-21	85.9
gene_34	SRR8272568.6749591.2	72.000	50	14	0	32	81	150	1	2.75e-20	83.6
gene_34	SRR8272568.9725817.1	68.000	50	16	0	55	104	151	2	6.09e-20	82.8
gene_34	SRR8272568.8392201.2	75.510	49	12	0	60	108	2	148	6.50e-20	82.4
gene_34	SRR8272568.6116657.2	68.000	50	16	0	29	78	2	151	3.91e-19	80.5
gene_34	SRR8272568.10781247.1	76.000	50	11	1	35	84	149	3	6.38e-19	80.1
gene_34	SRR8272568.5100915.2	67.347	49	16	0	53	101	1	147	1.07e-18	79.3
gene_34	SRR8272568.9387327.1	72.000	50	14	0	42	91	1	150	1.83e-18	79.0
gene_34	SRR8272568.11668562.1	75.510	49	12	0	32	80	3	149	2.45e-18	78.6
gene_34	SRR8272568.3144357.1	79.545	44	9	0	1	44	132	1	3.43e-18	78.2
gene_34	SRR8272568.8473200.2	68.000	50	16	0	31	80	151	2	3.95e-18	78.2
gene_34	SRR8272568.1245411.2	66.000	50	17	0	53	102	1	150	5.30e-18	77.8
gene_34	SRR8272568.3303634.2	70.833	48	14	0	38	85	3	146	5.72e-18	77.8
gene_34	SRR8272568.11210009.2	68.000	50	16	0	50	99	1	150	2.53e-17	75.9
gene_34	SRR8272568.4046833.1	67.347	49	16	0	45	93	3	149	2.61e-17	75.9
gene_34	SRR8272568.6170735.2	65.306	49	17	0	26	74	2	148	3.62e-17	75.5
gene_34	SRR8272568.974102.1	68.750	48	15	0	59	106	145	2	6.43e-17	75.1
gene_34	SRR8272568.7617245.1	63.265	49	18	0	29	77	2	148	6.72e-17	75.1
gene_34	SRR8272568.14296277.1	65.306	49	17	0	30	78	149	3	1.04e-16	74.3
gene_34	SRR8272568.577539.1	69.388	49	15	0	49	97	149	3	1.04e-16	74.3
gene_34	SRR8272568.2811697.2	67.347	49	16	0	49	97	149	3	1.92e-16	73.9
gene_34	SRR8272568.9688520.1	63.265	49	18	0	25	73	4	150	2.21e-16	73.6
gene_34	SRR8272568.8606682.1	67.347	49	16	0	43	91	1	147	2.47e-16	73.6
gene_34	SRR8272568.12067063.1	71.739	46	13	0	65	110	148	11	3.69e-16	73.2
gene_34	SRR8272568.8337235.1	64.000	50	17	1	29	78	149	3	3.77e-16	73.2
gene_34	SRR8272568.11274344.2	68.000	50	16	0	49	98	1	150	3.81e-16	73.2
gene_34	SRR8272568.5483625.2	66.000	50	17	0	65	114	150	1	3.98e-16	72.8
gene_34	SRR8272568.14370918.1	65.957	47	16	0	39	85	9	149	4.24e-16	72.8
gene_34	SRR8272568.1511415.2	60.000	50	20	0	6	55	150	1	5.50e-16	72.8
gene_34	SRR8272568.2735455.1	58.000	50	21	0	52	101	1	150	6.47e-16	72.4
gene_34	SRR8272568.8807159.2	63.265	49	18	0	26	74	2	148	6.54e-16	72.4
gene_34	SRR8272568.5023950.1	64.583	48	17	0	63	110	149	6	1.03e-15	72.0
gene_34	SRR8272568.10247665.1	66.667	45	15	0	66	110	146	12	1.09e-15	71.6
gene_34	SRR8272568.14110242.2	64.000	50	18	0	48	97	150	1	1.83e-15	71.2
gene_34	SRR8272568.12067650.1	68.750	48	15	0	63	110	151	8	1.87e-15	71.2
gene_34	SRR8272568.696271.1	64.000	50	18	0	52	101	2	151	1.91e-15	71.2
gene_34	SRR8272568.5342044.1	66.667	48	15	1	38	85	6	146	2.09e-15	71.2
gene_34	SRR8272568.1016117.1	65.306	49	17	0	55	103	2	148	2.37e-15	70.9
gene_34	SRR8272568.5824918.2	64.583	48	17	0	67	114	149	6	2.53e-15	70.9
gene_34	SRR8272568.12928787.1	59.184	49	20	0	25	73	4	150	2.82e-15	70.9
gene_34	SRR8272568.9187167.1	60.000	50	20	0	30	79	151	2	3.62e-15	70.5
gene_34	SRR8272568.11400877.2	60.000	50	20	0	30	79	151	2	3.62e-15	70.5
gene_34	SRR8272568.782433.2	62.000	50	19	0	43	92	150	1	3.70e-15	70.5
gene_34	SRR8272568.4848547.2	61.224	49	19	0	9	57	151	5	4.45e-15	70.1
gene_34	SRR8272568.4400351.1	62.000	50	19	0	53	102	1	150	5.41e-15	70.1
gene_34	SRR8272568.8620732.2	58.000	50	21	0	28	77	150	1	5.41e-15	70.1
gene_34	SRR8272568.4215336.2	62.000	50	19	0	53	102	1	150	5.41e-15	70.1
gene_34	SRR8272568.12640677.1	63.265	49	18	0	40	88	2	148	5.47e-15	70.1
gene_34	SRR8272568.9110272.1	63.265	49	18	0	43	91	148	2	7.01e-15	69.7
gene_34	SRR8272568.6668286.1	63.265	49	18	0	43	91	148	2	7.01e-15	69.7
gene_34	SRR8272568.6488460.1	62.000	50	19	0	42	91	151	2	7.56e-15	69.7
gene_34	SRR8272568.8393381.2	58.000	50	21	0	18	67	1	150	8.07e-15	69.7
gene_34	SRR8272568.12482375.1	56.000	50	22	0	51	100	151	2	8.43e-15	69.7
gene_34	SRR8272568.12496527.1	63.265	49	18	0	57	105	3	149	9.70e-15	69.3
gene_34	SRR8272568.3190059.1	62.000	50	19	0	46	95	1	150	1.07e-14	69.3
gene_34	SRR8272568.11194678.1	58.333	48	20	0	25	72	144	1	1.33e-14	68.9
gene_34	SRR8272568.12700095.2	58.333	48	20	0	25	72	144	1	1.33e-14	68.9
gene_34	SRR8272568.13369409.2	60.000	50	20	0	6	55	2	151	1.40e-14	68.9
gene_34	SRR8272568.12776778.2	60.000	50	20	0	6	55	2	151	1.40e-14	68.9
gene_34	SRR8272568.1847527.2	63.830	47	17	0	42	88	141	1	1.43e-14	68.9
gene_34	SRR8272568.4180577.1	63.265	49	18	0	7	55	149	3	1.53e-14	68.9
gene_34	SRR8272568.4370503.2	64.000	50	18	0	42	91	1	150	1.68e-14	68.9
gene_34	SRR8272568.11772387.1	61.224	49	19	0	59	107	147	1	1.74e-14	68.9
gene_34	SRR8272568.7198273.1	59.184	49	20	0	30	78	149	3	1.92e-14	68.6
gene_34	SRR8272568.8550499.2	60.417	48	19	0	59	106	145	2	2.09e-14	68.6
gene_34	SRR8272568.9840820.2	65.306	49	17	0	40	88	2	148	2.23e-14	68.6
gene_34	SRR8272568.13870581.1	60.000	50	20	0	53	102	1	150	2.65e-14	68.2
gene_34	SRR8272568.10773109.1	61.224	49	19	0	54	102	149	3	2.74e-14	68.2
gene_34	SRR8272568.11539468.2	55.102	49	22	0	9	57	1	147	2.80e-14	68.2
gene_34	SRR8272568.8220210.1	60.870	46	18	0	25	70	138	1	3.29e-14	68.2
gene_34	SRR8272568.2390233.1	57.143	49	21	0	30	78	149	3	3.63e-14	67.8
gene_34	SRR8272568.4938146.1	63.830	47	17	0	65	111	148	8	3.87e-14	67.8
gene_34	SRR8272568.9184188.2	59.184	49	20	0	29	77	148	2	3.91e-14	67.8
gene_34	SRR8272568.5037935.2	59.184	49	20	0	27	75	3	149	3.91e-14	67.8
gene_34	SRR8272568.3117458.1	54.000	50	23	0	6	55	150	1	4.55e-14	67.8
gene_34	SRR8272568.10710768.1	54.000	50	23	0	17	66	1	150	5.30e-14	67.4
gene_34	SRR8272568.6203965.2	62.500	48	18	0	40	87	145	2	6.23e-14	67.4
gene_34	SRR8272568.11354898.2	57.143	49	21	0	14	62	2	148	7.90e-14	67.0
gene_34	SRR8272568.2997749.2	58.000	50	20	1	42	90	1	150	7.99e-14	67.0
gene_34	SRR8272568.43904.1	58.000	50	20	1	50	98	1	150	8.90e-14	67.0
gene_34	SRR8272568.6849614.2	60.784	51	19	1	5	55	1	150	9.19e-14	67.0
gene_34	SRR8272568.8291328.1	58.000	50	20	1	51	99	151	2	9.40e-14	67.0
gene_34	SRR8272568.1790522.2	60.000	50	20	0	34	83	1	150	9.50e-14	67.0
gene_34	SRR8272568.14229500.1	58.000	50	20	1	42	90	1	150	1.04e-13	66.6
gene_34	SRR8272568.14212454.1	58.000	50	20	1	42	90	1	150	1.04e-13	66.6
gene_34	SRR8272568.14074073.1	58.000	50	20	1	42	90	1	150	1.04e-13	66.6
gene_34	SRR8272568.10234868.1	58.000	50	20	1	42	90	1	150	1.04e-13	66.6
gene_34	SRR8272568.5302926.2	58.000	50	20	1	42	90	1	150	1.04e-13	66.6
gene_34	SRR8272568.9591248.2	58.000	50	20	1	50	98	1	150	1.15e-13	66.6
gene_34	SRR8272568.7984000.2	59.184	49	19	1	52	99	1	147	1.42e-13	66.2
gene_34	SRR8272568.3923778.1	65.217	46	16	0	40	85	11	148	1.48e-13	66.2
gene_34	SRR8272568.325839.2	56.000	50	22	0	20	69	2	151	1.51e-13	66.2
gene_34	SRR8272568.13868094.1	58.000	50	20	1	42	90	1	150	1.60e-13	66.2
gene_34	SRR8272568.6665117.1	58.000	50	20	1	42	90	1	150	1.60e-13	66.2
gene_34	SRR8272568.7850234.1	56.000	50	21	1	45	93	151	2	1.65e-13	66.2
gene_34	SRR8272568.577539.2	56.000	50	22	0	20	69	2	151	1.70e-13	66.2
gene_34	SRR8272568.4512266.2	58.000	50	20	1	32	81	3	149	1.82e-13	66.2
gene_34	SRR8272568.5375741.2	58.000	50	20	1	35	83	150	1	1.92e-13	66.2
gene_34	SRR8272568.10546960.1	58.000	50	20	1	35	83	2	151	1.94e-13	66.2
gene_34	SRR8272568.858953.1	58.000	50	20	1	35	83	2	151	1.94e-13	66.2
gene_34	SRR8272568.6437306.2	63.830	47	17	0	45	91	5	145	2.02e-13	65.9
gene_34	SRR8272568.11206857.1	61.224	49	19	0	36	84	149	3	2.14e-13	65.9
gene_34	SRR8272568.5023950.2	60.870	46	18	0	26	71	12	149	2.18e-13	65.9
gene_34	SRR8272568.4127629.1	60.000	50	20	0	5	54	150	1	2.43e-13	65.9
gene_34	SRR8272568.3009668.2	57.143	49	21	0	14	62	4	150	2.43e-13	65.9
gene_34	SRR8272568.8791726.2	56.000	50	21	1	40	88	150	1	2.46e-13	65.9
gene_34	SRR8272568.463136.2	56.000	50	21	1	40	88	150	1	2.46e-13	65.9
gene_34	SRR8272568.12626211.1	56.000	50	21	1	54	102	150	1	2.95e-13	65.5
gene_34	SRR8272568.7268260.1	54.000	50	23	0	53	102	1	150	2.95e-13	65.5
gene_34	SRR8272568.11200451.2	56.000	50	21	1	54	102	2	151	2.95e-13	65.5
gene_34	SRR8272568.3326527.2	56.000	50	21	1	54	102	150	1	2.95e-13	65.5
gene_34	SRR8272568.12907729.2	58.333	48	20	0	66	113	146	3	2.98e-13	65.5
gene_34	SRR8272568.2215690.1	56.000	50	21	1	40	88	150	1	3.02e-13	65.5
gene_34	SRR8272568.8539831.2	56.000	50	21	1	40	88	150	1	3.02e-13	65.5
gene_34	SRR8272568.11439814.1	61.224	49	19	0	57	105	3	149	3.05e-13	65.5
gene_34	SRR8272568.10127390.1	61.224	49	19	0	57	105	3	149	3.05e-13	65.5
gene_34	SRR8272568.11772387.2	52.000	50	24	0	15	64	1	150	3.05e-13	65.5
gene_34	SRR8272568.328158.2	56.000	50	22	0	28	77	150	1	3.22e-13	65.5
gene_34	SRR8272568.1287714.1	54.000	50	23	0	1	50	151	2	3.51e-13	65.5
gene_34	SRR8272568.3397358.1	56.000	50	22	0	11	60	150	1	3.55e-13	65.5
gene_34	SRR8272568.5515072.2	56.000	50	22	0	11	60	150	1	3.55e-13	65.5
gene_34	SRR8272568.10261434.2	56.000	50	21	1	53	101	1	150	3.78e-13	65.5
gene_34	SRR8272568.6413077.1	56.000	50	21	1	38	86	150	1	3.99e-13	65.1
gene_34	SRR8272568.12825635.1	56.250	48	21	0	29	76	146	3	4.08e-13	65.1
gene_34	SRR8272568.8659988.1	57.143	49	20	1	51	98	149	3	4.22e-13	65.1
gene_34	SRR8272568.14426552.2	57.143	49	20	1	51	98	149	3	4.22e-13	65.1
gene_34	SRR8272568.5568194.2	57.143	49	20	1	51	98	149	3	4.22e-13	65.1
gene_34	SRR8272568.13819983.2	58.000	50	21	0	62	111	2	151	4.26e-13	65.1
gene_34	SRR8272568.9525586.1	56.000	50	21	1	49	97	150	1	4.31e-13	65.1
gene_34	SRR8272568.8632600.1	56.000	50	21	1	49	97	150	1	4.31e-13	65.1
gene_34	SRR8272568.6359454.1	56.000	50	21	1	49	97	150	1	4.31e-13	65.1
gene_34	SRR8272568.10685396.2	56.000	50	21	1	49	97	150	1	4.31e-13	65.1
gene_34	SRR8272568.1012440.2	56.000	50	21	1	49	97	150	1	4.31e-13	65.1
gene_34	SRR8272568.8543906.2	56.000	50	21	1	39	87	2	151	4.50e-13	65.1
gene_34	SRR8272568.12740445.1	59.184	49	20	0	34	82	147	1	4.70e-13	65.1
gene_34	SRR8272568.8077091.1	58.000	50	21	0	53	102	1	150	4.75e-13	65.1
gene_34	SRR8272568.9814166.1	65.957	47	16	0	61	107	141	1	4.85e-13	65.1
gene_34	SRR8272568.1929794.2	58.000	50	20	1	36	85	1	147	4.90e-13	65.1
gene_34	SRR8272568.9113881.1	59.184	49	20	0	59	107	5	151	5.07e-13	65.1
gene_34	SRR8272568.4189649.2	57.143	49	20	1	43	90	150	4	5.07e-13	65.1
gene_34	SRR8272568.7050002.2	57.143	49	20	1	51	98	147	1	5.12e-13	65.1
gene_34	SRR8272568.13980174.2	57.143	49	20	1	51	98	149	3	5.23e-13	65.1
gene_34	SRR8272568.1858107.2	57.143	49	20	1	51	98	149	3	5.23e-13	65.1
gene_34	SRR8272568.12643844.2	61.702	47	18	0	52	98	143	3	5.29e-13	65.1
gene_34	SRR8272568.12971840.1	56.000	50	21	1	49	97	150	1	5.58e-13	65.1
gene_34	SRR8272568.692908.2	54.000	50	23	0	3	52	150	1	5.77e-13	64.7
gene_34	SRR8272568.11595890.1	54.000	50	22	1	54	102	151	2	6.02e-13	64.7
gene_34	SRR8272568.6392626.1	54.000	50	22	1	54	102	151	2	6.02e-13	64.7
gene_34	SRR8272568.10184666.2	54.000	50	22	1	54	102	151	2	6.02e-13	64.7
gene_34	SRR8272568.13458877.1	56.000	50	21	1	34	82	1	150	6.35e-13	64.7
gene_34	SRR8272568.11272563.2	56.000	50	21	1	34	82	1	150	6.35e-13	64.7
gene_34	SRR8272568.14168071.2	58.000	50	20	1	39	88	2	148	6.63e-13	64.7
gene_34	SRR8272568.7141446.2	56.000	50	22	0	59	108	151	2	7.00e-13	64.7
gene_34	SRR8272568.1078639.1	55.102	49	22	0	18	66	148	2	7.23e-13	64.7
gene_34	SRR8272568.8821293.2	57.143	49	20	1	43	90	147	1	7.71e-13	64.7
gene_34	SRR8272568.5775108.1	56.000	50	21	1	34	82	1	150	7.97e-13	64.3
gene_34	SRR8272568.4951518.2	55.102	49	21	1	45	92	5	151	8.14e-13	64.3
gene_34	SRR8272568.1080806.2	57.143	49	20	1	36	83	150	4	8.32e-13	64.3
gene_34	SRR8272568.7327711.1	56.000	50	21	1	31	79	1	150	8.60e-13	64.3
gene_34	SRR8272568.5341524.1	54.000	50	22	1	53	101	1	150	8.60e-13	64.3
gene_34	SRR8272568.6610199.1	57.143	49	20	1	38	85	4	150	8.78e-13	64.3
gene_34	SRR8272568.10954341.1	54.167	48	22	0	8	55	149	6	8.97e-13	64.3
gene_34	SRR8272568.3809827.2	57.143	49	21	0	62	110	148	2	8.97e-13	64.3
gene_34	SRR8272568.13315316.1	55.102	49	21	1	45	92	147	1	9.07e-13	64.3
gene_34	SRR8272568.10412048.2	57.143	49	20	1	54	101	148	2	9.47e-13	64.3
gene_34	SRR8272568.5835014.2	57.143	49	20	1	54	101	148	2	9.47e-13	64.3
gene_34	SRR8272568.4715912.2	57.143	49	20	1	54	101	149	3	9.47e-13	64.3
gene_34	SRR8272568.9354956.2	59.574	47	18	1	5	51	140	3	9.57e-13	64.3
gene_34	SRR8272568.9338211.2	59.574	47	18	1	5	51	140	3	9.57e-13	64.3
gene_34	SRR8272568.12305122.1	55.102	49	21	1	45	92	5	151	9.68e-13	64.3
gene_34	SRR8272568.867969.2	57.447	47	20	0	1	47	8	148	9.78e-13	64.3
gene_34	SRR8272568.7925684.1	55.102	49	21	1	46	93	1	147	9.89e-13	64.3
gene_34	SRR8272568.6967747.1	58.333	48	19	1	53	99	3	146	9.89e-13	64.3
gene_34	SRR8272568.7759879.2	55.102	49	21	1	46	93	1	147	9.89e-13	64.3
gene_34	SRR8272568.386913.1	55.102	49	21	1	46	93	3	149	1.00e-12	64.3
gene_34	SRR8272568.1914096.2	52.000	50	24	0	22	71	2	151	1.01e-12	64.3
gene_34	SRR8272568.14183085.1	55.102	49	21	1	45	92	149	3	1.07e-12	64.3
gene_34	SRR8272568.9083219.1	53.061	49	23	0	9	57	151	5	1.07e-12	64.3
gene_34	SRR8272568.5383301.1	55.102	49	21	1	45	92	149	3	1.07e-12	64.3
gene_34	SRR8272568.5371005.1	55.102	49	21	1	45	92	3	149	1.07e-12	64.3
gene_34	SRR8272568.5331602.1	55.102	49	21	1	45	92	149	3	1.07e-12	64.3
gene_34	SRR8272568.2808407.1	55.102	49	21	1	45	92	149	3	1.07e-12	64.3
gene_34	SRR8272568.8792457.2	55.102	49	21	1	45	92	3	149	1.07e-12	64.3
gene_34	SRR8272568.14342749.2	58.333	48	20	0	64	111	2	145	1.09e-12	64.3
gene_34	SRR8272568.4287404.2	54.000	50	23	0	39	88	2	151	1.09e-12	64.3
gene_34	SRR8272568.4270060.2	54.000	50	23	0	39	88	2	151	1.09e-12	64.3
gene_34	SRR8272568.1772864.2	52.000	50	24	0	21	70	150	1	1.09e-12	64.3
